Country,Features,Region,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Nauru,net imports ,Asia & Oceania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nauru,distribution losses ,Asia & Oceania,0.00168,0.00168,0.00168,0.00175,0.00182,0.00182,0.00189,0.00189,0.00189,0.00189,0.00189,0.00189,0.00196,0.00196,0.00196,0.0021,0.0021,0.0021,0.0021,0.00217,0.003,0.003,0.003,0.003,0.003,0.0036,0.0021,0.002,0.002,0.002,0.0021,0.0022,0.0072,0.0073,0.0078,0.01166,0.01047,0.00876,0.00772,0.00433,0.0045,0.004537649
Nepal,net generation,Asia & Oceania,0.212,0.245,0.237,0.342,0.363,0.359,0.456,0.568,0.581,0.56,0.902,0.93,0.86,0.909,0.982,1.223,1.204,1.089,1.221,1.509,1.679,1.856,2.115,2.244,2.391,2.501,2.717,2.77246,2.79446,3.09522,3.181958,3.468026,3.529089,3.496877,3.774444,3.443135,4.220379,4.71562,4.976246,6.255972,6.31837724,6.117059839
Nepal,net consumption,Asia & Oceania,0.2,0.232,0.218,0.321,0.336,0.337,0.377,0.455,0.497,0.509,0.768,0.72,0.737,0.751,0.797,0.984,0.92,0.825,1.073,1.341,1.428,1.441,1.757,1.746,1.865,1.952,2.154,2.29246,2.20846,2.58622,2.743958,3.108026,3.240089,3.657877,3.917444,3.909135,4.959379,5.85162,6.640246,6.694972,7.57437724,7.245611302
Nepal,net imports ,Asia & Oceania,0.034,0.041,0.05,0.054,0.056,0.071,0.032,0.01,0.052,0.1,0.032,-0.03,0.061,0.039,0.032,-0.003,-0.029,-0.002,0.136,0.155,0.101,-0.023,0.059,-0.056,0.13,0.169,0.252,0.365,0.31,0.564,0.663,0.742,0.786,1.316,1.367,1.775,2.172,2.579,2.778,1.622,2.782,2.77074155
Nepal,distribution losses ,Asia & Oceania,0.046,0.054,0.069,0.075,0.083,0.093,0.111,0.123,0.136,0.151,0.166,0.18,0.184,0.197,0.217,0.236,0.255,0.262,0.284,0.323,0.352,0.392,0.417,0.442,0.656,0.718,0.815,0.845,0.896,1.073,1.101,1.102,1.075,1.155,1.224,1.309,1.433,1.443,1.114,1.183,1.526,1.642190087
New Caledonia,net generation,Asia & Oceania,1.324,1.176,0.918,0.705,0.878,1.075,1.06,0.953,1.136,1.147,1.098,1.114,1.118,1.118,1.222,1.575,1.415,1.45,1.515,1.546,1.569,1.644,1.661,1.669,1.594028391,1.79,1.778,1.835,1.782,1.834,2.016,2.149,2.174,2.385329,2.85122,2.754406,2.958839,3.06104,2.995238,3.134,3.1475,3.361824196
New Caledonia,net consumption,Asia & Oceania,1.23132,1.09368,0.85374,0.65565,0.81654,0.99975,0.9858,0.88629,1.05648,1.06671,1.02114,1.03602,1.03974,1.03974,1.13646,1.46475,1.31595,1.3485,1.40895,1.43778,1.544,1.6218,1.6378,1.6475,1.572828391,1.7681,1.7559,1.808,1.7122,1.7662,1.9503,2.0854,2.1037,2.317729,2.79372,2.693606,2.868539,2.99334,2.930038,3.0774,3.0804,3.296477019
New Caledonia,net imports ,Asia & Oceania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Caledonia,distribution losses ,Asia & Oceania,0.09268,0.08232,0.06426,0.04935,0.06146,0.07525,0.0742,0.06671,0.07952,0.08029,0.07686,0.07798,0.07826,0.07826,0.08554,0.11025,0.09905,0.1015,0.10605,0.10822,0.025,0.0222,0.0232,0.0215,0.0212,0.0219,0.0221,0.027,0.0698,0.0678,0.0657,0.0636,0.0703,0.0676,0.0575,0.0608,0.0903,0.0677,0.0652,0.0566,0.0671,0.065347177
New Zealand,net generation,Asia & Oceania,23.01610272,23.59485272,24.87922772,26.44465522,27.55695922,27.9920884,28.9554226,29.3241692,30.62664897,30.84926893,31.85360537,32.79659385,32.29618629,33.74329699,34.41401024,35.6424805,35.93667727,36.37269496,36.80062528,36.84268019,38.20007449,38.34393018,39.48060674,39.52625206,41.52731751,41.52597569,42.06259388,42.42067487,42.39190846,42.17020602,43.5695019,43.26948076,43.14973659,42.35889279,42.65160463,43.33337063,42.91902029,43.31100044,43.42087883,43.81966993,43.18223618,43.41414144
New Zealand,net consumption,Asia & Oceania,20.16710272,20.42285272,21.59922772,23.30465522,24.36195922,24.8020884,25.9444226,26.0751692,27.44064897,27.42026893,29.44497865,30.39158866,29.89547366,31.28643272,31.87583946,33.02829407,33.32514234,33.63554819,34.00238546,34.0733764,35.15562783,35.31635501,36.46736231,36.63347775,38.53333901,38.54792891,39.05189275,39.39177712,39.2620514,39.17790987,40.4687909,40.26868576,40.14682659,39.46374479,39.80060463,40.43637063,39.96402029,40.36681044,40.47885383,40.81904293,40.22592118,40.51547044
New Zealand,net imports ,Asia & Oceania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,distribution losses ,Asia & Oceania,2.849,3.172,3.28,3.14,3.195,3.19,3.011,3.249,3.186,3.429,2.40862672,2.405005196,2.400712625,2.456864271,2.538170779,2.614186433,2.61153493,2.737146771,2.79823982,2.769303797,3.044446657,3.027575162,3.013244428,2.892774306,2.993978496,2.978046787,3.010701125,3.028897749,3.129857063,2.992296155,3.100711,3.000795,3.00291,2.895148,2.851,2.897,2.955,2.94419,2.942025,3.000627,2.956315,2.898671
Niue,net generation,Asia & Oceania,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.0035,0.003724
Niue,net consumption,Asia & Oceania,0.00186,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.002676,0.002677,0.00269,0.00287,0.002788889,0.002780556,0.002777778,0.002777778,0.002788889,0.002777778,0.00276,0.00276,0.0026,0.0026,0.00308,0.003307615
Niue,net imports ,Asia & Oceania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niue,distribution losses ,Asia & Oceania,0.00014,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.000324,0.000323,0.00031,0.00013,0.000211111,0.000219444,0.000222222,0.000222222,0.000211111,0.000222222,0.00024,0.00024,0.0004,0.0004,0.00042,0.000416385
North Korea,net generation,Asia & Oceania,22.199,22.825,24.857,25.069,28.048,30.977,32.61,33.298,35.06,35.295,35.474,35.295,27.218,26.327,26.352,26.278,24.125,21.864,20.806,17.999,18.746,19.518,19.12158,20.32526,21.28056,22.19564,21.72164,20.89602,22.51782,20.48756,21.03556,18.73584,18.76024,17.93248,17.49186,13.42418,16.56384,14.61634,15.14644,13.42562,15.10386662,14.45026448
North Korea,net consumption,Asia & Oceania,20.2,20.768,22.733,22.887,25.827,28.608,30.08,30.698,32.428,32.566,32.885,32.837,23.968,23.419,23.23,23.084,21.082,19.025,18.174,15.147,15.68,16.325,15.99558,17.00626,17.80756,18.57464,18.17564,17.49402,18.84982,17.46556,17.95156,15.95384,15.92224,15.23548,14.86486,11.39718,14.03284,12.33334,12.76944,11.27962,12.70086662,12.10801386
North Korea,net imports ,Asia & Oceania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Korea,distribution losses ,Asia & Oceania,1.999,2.057,2.124,2.182,2.221,2.369,2.53,2.6,2.632,2.729,2.589,2.458,3.25,2.908,3.122,3.194,3.043,2.839,2.632,2.852,3.066,3.193,3.126,3.319,3.473,3.621,3.546,3.402,3.668,3.022,3.084,2.782,2.838,2.697,2.627,2.027,2.531,2.283,2.377,2.146,2.403,2.34225062
Pakistan,net generation,Asia & Oceania,14.512,15.56,19.808,21.917,24.563,26.487,29.046,32.26,37.076,38.75,36.348,39.563,46.241,45.118242,52.056,51.846582,52.256,57.855,59.941,62.492,63.4,68.859,72.443,77.483,81.143,89.625,94.315,90.773,87.728,92.237,94.482,94.829,98.095,104.934295,107.327952,112.316,123.652,131.574,139.8922,136.028,136.876716,150.1680188
Pakistan,net consumption,Asia & Oceania,10.157,11.417,15.41,16.977,19.074,21.82,23.855,26.011,29.904,31.801,30.54,31.409,35.409,33.573242,39.864,38.852582,38.402,42.557,40.043,44.938,46.854,49.98,52.402,57.185,60.215,67.265,72.574,72.23,68.559,73.529,79.436,79.049,82.098,88.421295,90.143952,95.57,100.566,111.02,123.6062,119.153,119.390716,132.3234316
Pakistan,net imports ,Asia & Oceania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0.109,0.146,0.171,0.199,0.227,0.249,0.269,0.274,0.375,0.419,0.443,0.463,0.496,0.556,0.487,0.514,0.514,0.513412812
Pakistan,distribution losses ,Asia & Oceania,4.355,4.143,4.398,4.94,5.489,4.667,5.191,6.249,7.172,6.949,5.808,8.154,10.832,11.545,12.192,12.994,13.854,15.298,19.898,17.554,16.546,18.879,20.041,20.371,21.037,22.506,21.912,18.742,19.396,18.957,15.315,16.054,16.372,16.932,17.627,17.209,23.582,21.11,16.773,17.389,18,18.358
Papua New Guinea,net generation,Asia & Oceania,1.189,1.168,1.24,1.368,1.416,1.474,1.598,1.71,1.662,1.691,1.705,1.705,1.705,1.705,1.71,1.523,1.702,1.564,2.085,1.883,2.115,2.585,2.77,3.097,3.174,3.3325,3.2545,3.3395,3.2735,3.3455,3.3875,3.5235,3.6205,3.809492,4.015492,4.157274,4.274782,4.264733,4.403388,4.442,4.642,4.859902835
Papua New Guinea,net consumption,Asia & Oceania,1.10577,1.08624,1.1532,1.27224,1.31688,1.37082,1.48614,1.5903,1.54566,1.57263,1.58565,1.58565,1.58565,1.58565,1.5903,1.41639,1.58286,1.45452,1.93905,1.75119,1.965,2.422,2.607,2.897,2.934,2.7705,2.7975,2.8155,2.6935,2.9625,2.9815,3.1165,3.1865,3.355892,3.503792,3.715329556,3.937559778,3.926733,4.112638,4.136722222,4.345555556,4.563458391
Papua New Guinea,net imports ,Asia & Oceania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papua New Guinea,distribution losses ,Asia & Oceania,0.08323,0.08176,0.0868,0.09576,0.09912,0.10318,0.11186,0.1197,0.11634,0.11837,0.11935,0.11935,0.11935,0.11935,0.1197,0.10661,0.11914,0.10948,0.14595,0.13181,0.15,0.163,0.163,0.2,0.24,0.562,0.457,0.524,0.58,0.383,0.406,0.407,0.434,0.4536,0.5117,0.441944444,0.337222222,0.338,0.29075,0.305277778,0.296444444,0.296444444
Philippines,net generation,Asia & Oceania,17.071,17.499,18.464,19.669,20.077,21.816,21.275,20.784,22.704,24.655,24.684,23.901,23.121,23.799,29.309,32.22,35.248,38.162,39.875,39.86,43.66,45.208,46.525,50.674,53.646,54.188,54.5050188,57.08,58.310109,59.375691,64.7158,69.131,72.875,75.239,77.245,82.402,90.822,94.382605,99.778793,106.082859,102.474817,108.2093933
Philippines,net consumption,Asia & Oceania,16.765,15.349,15.988,16.865,16.944,18.07,17.677,16.446,18.356,20.858,21.459,20.698,19.03,19.884,24.575,26.485,29.12,31.569,34.025,33.741,37.315,39.504,40.555,43.864,46.419,47.371,47.6200188,49.472,50.630109,51.833691,56.9158,61.451,64.515,67.498,69.79,74.921,82.534,86.120858,90.772213,96.088512,92.733096,98.46767231
Philippines,net imports ,Asia & Oceania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,distribution losses ,Asia & Oceania,0.306,2.15,2.476,2.804,3.133,3.746,3.598,4.338,4.348,3.797,3.225,3.203,4.091,3.915,4.734,5.735,6.128,6.593,5.85,6.119,6.345,5.704,5.97,6.81,7.227,6.817,6.885,7.608,7.68,7.542,7.8,7.68,8.36,7.741,7.455,7.481,8.288,8.261747,9.00658,9.994347,9.741721,9.741721
Samoa,net generation,Asia & Oceania,0.037,0.037,0.042,0.038,0.039,0.04,0.043,0.044,0.044,0.048,0.048,0.048,0.058,0.058,0.062,0.066,0.074,0.077,0.088,0.095,0.088,0.105,0.121,0.11,0.102,0.105,0.11,0.1132,0.1152,0.1172,0.1162,0.1252,0.108,0.107,0.1212,0.13023,0.141684,0.14777,0.154444,0.15913,0.17116,0.17800992
Samoa,net consumption,Asia & Oceania,0.03441,0.03441,0.03906,0.03534,0.03627,0.0372,0.03999,0.04092,0.04092,0.04464,0.04464,0.04464,0.05394,0.05394,0.05766,0.06138,0.06882,0.07161,0.08184,0.08835,0.082,0.0989,0.1125,0.1025,0.0901,0.0914,0.0926,0.0954,0.1011,0.102,0.1011,0.1091,0.0926,0.092,0.1072,0.11573,0.126684,0.13277,0.139494,0.14183,0.15546,0.162506587
Samoa,net imports ,Asia & Oceania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samoa,distribution losses ,Asia & Oceania,0.00259,0.00259,0.00294,0.00266,0.00273,0.0028,0.00301,0.00308,0.00308,0.00336,0.00336,0.00336,0.00406,0.00406,0.00434,0.00462,0.00518,0.00539,0.00616,0.00665,0.006,0.0061,0.0085,0.0075,0.0119,0.0136,0.0174,0.0178,0.0141,0.0152,0.0151,0.0161,0.0154,0.015,0.014,0.0145,0.015,0.015,0.01495,0.0173,0.0157,0.015503333
Singapore,net generation,Asia & Oceania,6.499,6.969,7.36,8.108,8.837,9.283,9.942,11.105,12.237,13.197,14.941,16.396,17.104,18.314,20.088,21.399,22.541,25.107,26.514,27.459,29.005,32.05,33.53,34.201,35.559,36.838,38.029,39.64,40.263,40.469,43.05308,43.66976,44.5225,45.65318,46.95626,47.86016,49.09866,49.71116,50.52544,51.75338,50.86812,53.477576
Singapore,net consumption,Asia & Oceania,6.07,6.514,6.893,7.593,8.242,8.746,9.398,10.541,11.644,12.369,14.035,15.191,16.348,17.576,19.215,20.546,21.613,24.133,25.495,26.483,27.853,30.063,31.256,32.255,33.391,35.644,36.967,38.458,39.202,39.142,40.77408,42.50176,43.6635,44.55018,45.95226,46.97116,48.11466,49.058672,49.956021,51.182545,50.367609,52.91064061
Singapore,net imports ,Asia & Oceania,-0.092,-0.074,-0.052,-0.032,-0.073,-0.05,0,0,0,0,0,0,0,-0.052,-0.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,distribution losses ,Asia & Oceania,0.337,0.381,0.415,0.483,0.522,0.487,0.544,0.564,0.593,0.828,0.906,1.205,0.756,0.686,0.782,0.853,0.928,0.974,1.019,0.976,1.152,1.987,2.274,1.946,2.168,1.194,1.062,1.182,1.061,1.327,2.279,1.168,0.859,1.103,1.004,0.889,0.984,0.652488,0.569419,0.570835,0.500511,0.566935392
Solomon Islands,net generation,Asia & Oceania,0.02,0.024,0.024,0.024,0.026,0.027,0.028,0.028,0.028,0.028,0.03,0.03,0.03,0.03,0.03,0.033,0.038,0.042,0.047,0.052,0.058,0.059,0.06,0.059,0.059,0.07,0.072,0.082,0.082,0.082,0.084,0.086,0.082,0.088076,0.091476,0.094519,0.102122,0.105222,0.106895,0.10877126,0.108845,0.1153698
Solomon Islands,net consumption,Asia & Oceania,0.0186,0.02232,0.02232,0.02232,0.02418,0.02511,0.02604,0.02604,0.02604,0.02604,0.0279,0.0279,0.0279,0.0279,0.0279,0.03069,0.03534,0.03906,0.04371,0.04836,0.058,0.059,0.06,0.059,0.059,0.07,0.072,0.082,0.082,0.082,0.084,0.086,0.082,0.088076,0.091476,0.094519,0.102122,0.092222,0.090895,0.09077126,0.090845,0.096444086
Solomon Islands,net imports ,Asia & Oceania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,distribution losses ,Asia & Oceania,0.0014,0.00168,0.00168,0.00168,0.00182,0.00189,0.00196,0.00196,0.00196,0.00196,0.0021,0.0021,0.0021,0.0021,0.0021,0.00231,0.00266,0.00294,0.00329,0.00364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.016,0.018,0.018,0.018925714
South Korea,net generation,Asia & Oceania,34.472,37.233,39.67,44.911,49.618,53.468,58.833,66.553,76.907,85.77,98.125,110.207,121.515,134.25742,170.76774,188.88793,210.45462,229.221237,225.012,222.087,271.99333,291.34456,310.3041,323.92378,345.72048,363.92178,379.07228,402.36624,418.99836,426.00182,476.817983,499.338217,510.170341,515.910363,522.998305,523.514435,535.102536,539.767567,561.0835364,553.2730353,550.3450845,587.3062261
South Korea,net consumption,Asia & Oceania,32.064,34.657,36.97,41.587,46.327,50.146,55.935,63.546,73.367,81.014,94.492,107.473,118.985,126.06542,163.29574,180.03793,199.95062,218.276237,212.458,212.019,259.54233,279.25456,296.4001,312.89178,332.92648,350.19378,364.48528,387.02124,402.89236,409.23182,458.783746,481.907834,492.878837,497.599475,504.727892,505.535225,516.627693,520.97747,542.9004483,534.2725603,531.7351135,567.6724331
South Korea,net imports ,Asia & Oceania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Korea,distribution losses ,Asia & Oceania,2.408,2.576,2.7,3.324,3.291,3.322,2.898,3.007,3.54,4.756,3.633,2.734,2.53,8.192,7.472,8.85,10.504,10.945,12.554,10.068,12.451,12.09,13.904,11.032,12.794,13.728,14.587,15.345,16.106,16.77,18.034237,17.430383,17.291504,18.310888,18.270413,17.97921,18.474843,18.790097,18.1830881,19.000475,18.609971,19.633793
Sri Lanka,net generation,Asia & Oceania,1.641,1.837,2.049,2.047,2.229,2.435,2.624,2.652,2.76,2.827,3.119,3.33,3.171,3.93,4.327,4.736,4.42,5.009,5.538,6.021,6.453,6.531,6.798,7.419,7.889,8.938,8.424,9.5059,9.613,9.606,10.44116,11.19624,11.35974,11.66456,11.97044,12.72548,13.69062,14.68434,14.95771,15.874263,15.58030726,16.35218245
Sri Lanka,net consumption,Asia & Oceania,1.398,1.5,1.686,1.744,1.854,2.044,2.215,2.23,2.344,2.336,2.593,2.718,2.577,3.223,3.553,3.87,3.646,4.109,4.481,4.746,4.985,5.25,5.489,5.975,6.524,7.434,6.863,7.9449,8.129,8.175,8.95416,9.78124,10.16774,10.46356,10.54444,11.80048,12.69362,13.85705,13.55025,14.502276,14.08386626,14.85574145
Sri Lanka,net imports ,Asia & Oceania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,distribution losses ,Asia & Oceania,0.243,0.337,0.363,0.303,0.375,0.391,0.409,0.422,0.416,0.491,0.526,0.612,0.594,0.707,0.774,0.866,0.774,0.9,1.057,1.275,1.468,1.281,1.309,1.444,1.365,1.504,1.561,1.561,1.484,1.431,1.487,1.415,1.192,1.201,1.426,0.925,0.997,0.82729,1.40746,1.371987,1.496441,1.496441
Taiwan,net generation,Asia & Oceania,42.013,41.329,43.43146397,48.29303081,52.16095165,54.30789763,60.60613267,67.0004257,74.2910419,81.80941186,87.99409459,97.00675146,103.2966417,111.9438355,119.9018641,128.0474657,136.4132367,144.9796817,157.7094065,164.3089961,180.1932861,183.5849735,194.1778214,204.062084,214.3073158,222.9136601,230.8432703,238.667477,234.3654173,226.01906,243.454265,248.6656866,247.1422765,248.7627084,256.2941788,254.4164315,260.3160246,266.0783163,271.3898998,270.203504,276.0353654,286.9623345
Taiwan,net consumption,Asia & Oceania,39.227,38.709,40.77646397,45.19503081,48.96795165,51.43489763,57.66913267,63.2984257,70.4060419,76.99741186,82.63909459,91.25075146,97.37764173,106.0288355,113.4668641,120.9684657,128.7572367,138.0836817,148.9094065,155.9019961,171.93661,175.4792084,185.3728714,195.3109895,205.3701945,213.8776071,221.3045935,229.0773278,225.7812575,216.6057582,233.790852,238.5170418,237.7819377,241.5117774,247.3343745,246.269679,251.6314607,257.2510139,262.1894571,261.2194853,266.5533494,278.146543
Taiwan,net imports ,Asia & Oceania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taiwan,distribution losses ,Asia & Oceania,2.786,2.62,2.655,3.098,3.193,2.873,2.937,3.702,3.885,4.812,5.355,5.756,5.919,5.915,6.435,7.079,7.656,6.896,8.8,8.407,8.256676103,8.105765108,8.804949988,8.751094501,8.937121304,9.036052929,9.538676815,9.5901492,8.584159808,9.413301868,9.663413035,10.14864481,9.360338775,7.25093101,8.959804289,8.146752483,8.684563973,8.827302428,9.200442651,8.984018681,9.482015958,8.815791461
Thailand,net generation,Asia & Oceania,13.576,14.549,15.768,18.765,20.911,22.912,24.651,28.395,32.114,37.038,43.654,47.405,53.885,59.785,67.132,75.63,83.198,83.332,82.2404,84.7873,89.529744,95.736645,101.58324,108.973055,117.094594,122.990981,129.23895,132.321357,136.37869,137.181736,150.293373,147.153702,157.149337,160.603484,162.949973,166.731813,177.770078,181.794964,182.102059,190.611836,179.244905,186.88855
Thailand,net consumption,Asia & Oceania,12.916,13.633,14.861,17.422,19.343,20.955,22.82050232,25.7992451,29.14380745,33.77644165,39.5585723,42.5559783,48.43252179,55.21378799,61.07837534,69.74728867,76.34413984,75.91274728,75.90251257,79.38613503,84.7560816,89.02788243,96.29158028,102.6883511,110.238387,116.1467796,122.6246755,126.7970369,129.2471697,129.560325,146.1125051,145.7597714,156.2629147,161.0410532,162.5983873,167.097483,183.9341023,193.1964227,194.7743274,199.9904776,193.2048932,202.5913037
Thailand,net imports ,Asia & Oceania,0.758,0.731,0.739,0.676,0.688,0.703,0.580502322,0.3692451,0.343807449,0.467441653,0.570572302,0.557978295,0.438521792,0.596787987,0.813375342,0.62228867,0.721139835,0.647747276,1.485112568,2.090835031,2.8163376,2.714237427,2.624340277,2.267296078,3.124792984,3.870798635,4.565725469,3.743679879,1.82247965,1.154589017,5.94013205,9.439069444,8.615577724,10.77756923,10.19341433,12.14767002,18.38902426,23.32145873,25.57626836,22.66464162,26.93298817,28.67575368
Thailand,distribution losses ,Asia & Oceania,1.418,1.647,1.646,2.019,2.256,2.66,2.411,2.965,3.314,3.729,4.666,5.407,5.891,5.168,6.867,6.505,7.575,8.067,7.823,7.492,7.59,9.423,7.916,8.552,9.981,10.715,11.18,9.268,8.954,8.776,10.121,10.833,9.502,10.34,10.545,11.782,12.225,11.92,12.904,13.286,12.973,12.973
Timor-Leste,net generation,Asia & Oceania,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.065,0.067,0.069,0.072,0.0918,0.110514,0.131701,0.13661,0.1401,0.127,0.296,0.35,0.3513,0.4146,0.4291,0.452455,0.517247,0.504594,0.536760016
Timor-Leste,net consumption,Asia & Oceania,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.053,0.053,0.055,0.058,0.0738,0.088514,0.105701,0.10861,0.1121,0.101,0.236,0.28,0.2763,0.3346,0.3441,0.362455,0.414247,0.404594,0.430617159
Timor-Leste,net imports ,Asia & Oceania,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timor-Leste,distribution losses ,Asia & Oceania,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.012,0.014,0.014,0.014,0.018,0.022,0.026,0.028,0.028,0.026,0.06,0.07,0.075,0.08,0.085,0.09,0.103,0.1,0.106142857
Tonga,net generation,Asia & Oceania,0.009,0.012,0.012,0.012,0.012,0.012,0.012,0.016,0.02,0.021,0.023,0.024,0.025,0.025,0.027,0.028,0.032,0.034,0.035,0.033,0.03,0.037,0.038,0.042,0.044,0.045,0.046,0.048,0.05,0.051,0.049,0.048,0.05,0.051,0.05293922,0.05400408,0.05698858,0.060426,0.06669,0.068348,0.07384,0.07792576
Tonga,net consumption,Asia & Oceania,0.00837,0.01116,0.01116,0.01116,0.01116,0.01116,0.01116,0.01488,0.0186,0.01953,0.02139,0.02232,0.02325,0.02325,0.02511,0.02604,0.02976,0.03162,0.03255,0.03069,0.025,0.033,0.034,0.038,0.04,0.037,0.038,0.04,0.042,0.04288,0.04178,0.04141,0.04434,0.046075,0.04819622,0.04914408,0.05206558,0.054726,0.06099,0.062448,0.06794,0.07202576
Tonga,net imports ,Asia & Oceania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tonga,distribution losses ,Asia & Oceania,0.00063,0.00084,0.00084,0.00084,0.00084,0.00084,0.00084,0.00112,0.0014,0.00147,0.00161,0.00168,0.00175,0.00175,0.00189,0.00196,0.00224,0.00238,0.00245,0.00231,0.005,0.004,0.004,0.004,0.004,0.008,0.008,0.008,0.008,0.00812,0.00722,0.00659,0.00566,0.004925,0.004743,0.00486,0.004923,0.0057,0.0057,0.0059,0.0059,0.0059
U.S. Pacific Islands,net generation,Asia & Oceania,0.131,0.136,0.136,0.139,0.14,0.155,0.159,0.158,0.168,0.188,0.191,0.193,0.155,0.16,0.164,0.167,0.169,0.168,0.171,0.324,0.341,0.348,0.355,0.354,0.36,0.365,0.386,0.394,0.394,0.397,0.529,0.531,0.528,0.534,0.542,0.55,0.515,0.509,0.519,0.52,0.493721056,0.525319203
U.S. Pacific Islands,net consumption,Asia & Oceania,0.12183,0.12648,0.12648,0.12927,0.1302,0.14415,0.14787,0.14694,0.15624,0.17484,0.17763,0.17949,0.14415,0.1488,0.15252,0.15531,0.15717,0.15624,0.15903,0.30132,0.341,0.348,0.355,0.354,0.36,0.365,0.386,0.394,0.394,0.397,0.529,0.531,0.528,0.534,0.542,0.55,0.515,0.509,0.519,0.48437,0.458091056,0.489689203
U.S. Pacific Islands,net imports ,Asia & Oceania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
